id,adresse IP,site,temps passé
19976,48.229.17.145,Instagram,312.4
19977,48.229.17.145,Snapchat,271.1
19978,48.229.17.145,WhatsApp,352.5
19979,53.216.220.15,Facebook Messenger,92.5
19980,53.216.220.15,Snapchat,216.7
19981,57.146.191.52,Snapchat,235.5
19982,57.146.191.52,LinkedIn,134.5
19983,57.146.191.52,WhatsApp,329.5
19984,57.146.191.52,Facebook,88.6
19985,57.146.191.52,Instagram,366.1
19986,57.146.191.52,Twitch,47.2
19987,57.146.191.52,X,103.3
19988,23.164.147.227,Twitch,87.5
19989,23.164.147.227,Facebook,133.5
19990,23.164.147.227,TikTok,224.7
19991,23.164.147.227,LinkedIn,99.8
19992,23.164.147.227,Snapchat,216.7
19993,23.164.147.227,X,141.0
19994,23.164.147.227,WhatsApp,280.8
19995,247.220.26.113,Twitch,61.1
19996,66.67.8.252,Facebook,130.5
19997,66.67.8.252,TikTok,241.9
19998,66.67.8.252,WhatsApp,404.0
19999,66.67.8.252,Snapchat,295.6
20000,66.67.8.252,YouTube,487.0
20001,66.67.8.252,X,135.1
20002,66.67.8.252,LinkedIn,236.4
20003,66.67.8.252,Facebook Messenger,154.9
20004,226.219.163.104,LinkedIn,163.6
20005,226.219.163.104,WhatsApp,296.2
20006,226.219.163.104,Pinterest,99.7
20007,226.219.163.104,Snapchat,252.2
20008,226.219.163.104,Facebook,120.1
20009,140.169.30.81,Snapchat,171.0
20010,140.169.30.81,WeChat,58.0
20011,218.72.237.190,LinkedIn,157.1
20012,218.72.237.190,QQ,43.6
20013,218.72.237.190,TikTok,342.4
20014,149.212.20.2,WeChat,117.3
20015,149.212.20.2,WhatsApp,196.9
20016,235.101.198.134,Pinterest,105.4
20017,235.101.198.134,WhatsApp,212.6
20018,235.101.198.134,Snapchat,297.7
20019,235.101.198.134,WeChat,78.9
20020,235.101.198.134,Facebook,195.6
20021,235.101.198.134,Instagram,392.5
20022,235.101.198.134,YouTube,450.9
20023,235.101.198.134,QQ,51.2
20024,139.231.155.46,YouTube,652.7
20025,139.231.155.46,X,179.1
20026,139.231.155.46,TikTok,413.3
20027,139.231.155.46,WeChat,92.2
20028,139.231.155.46,Facebook,153.8
20029,139.231.155.46,Pinterest,120.0
20030,3.74.98.169,WhatsApp,246.2
20031,3.74.98.169,QQ,30.8
20032,3.74.98.169,YouTube,403.4
20033,82.226.188.64,WhatsApp,352.3
20034,82.226.188.64,Snapchat,276.4
20035,82.226.188.64,LinkedIn,115.4
20036,186.246.154.44,X,145.4
20037,186.246.154.44,WhatsApp,342.2
20038,186.246.154.44,Snapchat,317.1
20039,186.246.154.44,Pinterest,72.2
20040,186.246.154.44,TikTok,340.6
20041,186.246.154.44,Twitch,151.3
20042,186.246.154.44,QQ,43.8
20043,185.28.232.5,Facebook Messenger,115.2
20044,185.28.232.5,Instagram,274.1
20045,185.28.232.5,WeChat,126.5
20046,185.28.232.5,Facebook,181.3
20047,135.50.124.233,Snapchat,208.4
20048,102.177.88.109,QQ,60.8
20049,102.177.88.109,Facebook,139.9
20050,102.177.88.109,Snapchat,249.9
20051,143.241.112.69,TikTok,285.6
20052,143.241.112.69,Instagram,261.4
20053,143.241.112.69,WeChat,74.7
20054,16.79.228.40,X,131.2
20055,16.79.228.40,WeChat,50.6
20056,16.79.228.40,Pinterest,66.8
20057,16.79.228.40,Instagram,205.5
20058,16.79.228.40,QQ,55.2
20059,22.244.101.32,X,174.0
20060,22.244.101.32,WeChat,105.4
20061,22.244.101.32,Facebook,112.3
20062,22.244.101.32,YouTube,531.8
20063,22.244.101.32,Snapchat,172.4
20064,22.244.101.32,Pinterest,103.8
20065,22.244.101.32,TikTok,367.8
20066,22.244.101.32,Instagram,256.8
20067,100.27.38.26,X,127.2
20068,100.27.38.26,Pinterest,76.4
20069,100.27.38.26,Snapchat,235.4
20070,100.27.38.26,LinkedIn,181.0
20071,100.27.38.26,Facebook,138.4
20072,174.214.204.185,LinkedIn,181.1
20073,174.214.204.185,WeChat,91.4
20074,174.214.204.185,Facebook,197.5
20075,174.214.204.185,YouTube,717.3
20076,174.214.204.185,Facebook Messenger,140.6
20077,174.214.204.185,X,95.8
20078,174.214.204.185,Instagram,356.4
20079,174.214.204.185,Twitch,89.6
20080,74.126.13.236,Facebook,164.6
20081,74.126.13.236,WeChat,92.3
20082,74.126.13.236,Snapchat,214.0
20083,74.126.13.236,Facebook Messenger,152.1
20084,74.126.13.236,LinkedIn,148.2
20085,74.126.13.236,Pinterest,87.0
20086,74.126.13.236,Twitch,101.0
20087,74.126.13.236,Instagram,262.8
20088,12.232.137.124,Snapchat,260.7
20089,12.232.137.124,WeChat,116.5
20090,12.232.137.124,YouTube,397.9
20091,12.232.137.124,Instagram,162.1
20092,12.232.137.124,TikTok,459.0
20093,12.232.137.124,LinkedIn,205.2
20094,12.232.137.124,Facebook,141.2
20095,38.200.139.34,QQ,59.0
20096,38.200.139.34,Pinterest,104.8
20097,38.200.139.34,Snapchat,255.5
20098,38.200.139.34,Instagram,256.8
20099,38.200.139.34,X,187.7
20100,141.9.91.134,LinkedIn,190.4
20101,141.9.91.134,WhatsApp,341.5
20102,141.9.91.134,X,147.9
20103,141.9.91.134,Facebook,166.2
20104,141.9.91.134,TikTok,354.1
20105,141.9.91.134,YouTube,467.8
20106,141.9.91.134,Pinterest,45.9
20107,141.9.91.134,Facebook Messenger,153.2
20108,85.108.143.110,YouTube,419.5
20109,85.108.143.110,Snapchat,306.6
20110,85.108.143.110,LinkedIn,82.3
20111,85.108.143.110,Facebook Messenger,164.4
20112,85.108.143.110,TikTok,342.2
20113,85.108.143.110,Twitch,83.2
20114,85.108.143.110,WeChat,81.0
20115,85.108.143.110,Instagram,295.9
20116,137.129.147.117,QQ,41.0
20117,137.129.147.117,WeChat,79.3
20118,137.129.147.117,TikTok,322.6
20119,137.129.147.117,WhatsApp,202.6
20120,0.188.199.45,Facebook,135.3
20121,0.188.199.45,Facebook Messenger,80.6
20122,0.188.199.45,Snapchat,296.4
20123,0.188.199.45,LinkedIn,203.5
20124,0.188.199.45,WhatsApp,234.5
20125,0.188.199.45,Pinterest,91.9
20126,0.188.199.45,X,178.1
20127,62.175.178.202,YouTube,704.4
20128,62.175.178.202,Facebook Messenger,212.0
20129,62.175.178.202,WhatsApp,267.1
20130,62.175.178.202,Facebook,176.4
20131,62.175.178.202,QQ,75.7
20132,62.175.178.202,TikTok,270.1
20133,38.38.194.54,TikTok,322.1
20134,226.104.198.249,Twitch,133.2
20135,226.104.198.249,WeChat,33.3
20136,226.104.198.249,TikTok,260.0
20137,77.94.246.54,Pinterest,70.3
20138,77.94.246.54,WeChat,52.7
20139,77.94.246.54,LinkedIn,128.6
20140,114.170.72.73,Facebook Messenger,124.9
20141,143.49.75.18,WeChat,76.3
20142,143.49.75.18,X,185.2
20143,143.49.75.18,QQ,81.3
20144,143.49.75.18,WhatsApp,280.3
20145,143.49.75.18,Snapchat,105.8
20146,114.118.196.127,WeChat,114.5
20147,114.118.196.127,Facebook,142.2
20148,114.118.196.127,Twitch,49.8
20149,114.118.196.127,Facebook Messenger,163.5
20150,89.112.98.39,QQ,61.5
20151,89.112.98.39,Pinterest,84.7
20152,89.112.98.39,YouTube,502.3
20153,89.112.98.39,Snapchat,246.6
20154,89.112.98.39,Instagram,345.1
20155,22.196.212.204,Twitch,105.2
20156,22.196.212.204,Facebook,237.2
20157,22.196.212.204,WeChat,134.4
20158,22.196.212.204,Snapchat,269.6
20159,3.71.28.15,WeChat,96.9
20160,3.71.28.15,Facebook Messenger,146.3
20161,3.71.28.15,Facebook,154.8
20162,3.71.28.15,Snapchat,246.2
20163,178.237.28.107,Twitch,69.9
20164,178.237.28.107,Facebook,130.5
20165,178.237.28.107,WhatsApp,289.0
20166,178.237.28.107,X,196.2
20167,178.237.28.107,LinkedIn,119.8
20168,178.237.28.107,Pinterest,125.8
20169,178.237.28.107,QQ,51.2
20170,178.237.28.107,Facebook Messenger,106.5
20171,160.226.140.103,QQ,22.8
20172,160.226.140.103,Snapchat,237.5
20173,160.226.140.103,Instagram,313.9
20174,160.226.140.103,Facebook Messenger,153.4
20175,160.226.140.103,Pinterest,96.0
20176,160.226.140.103,WeChat,111.6
20177,160.226.140.103,Twitch,49.5
20178,153.120.109.95,QQ,45.0
20179,153.120.109.95,WhatsApp,220.8
20180,153.120.109.95,WeChat,102.1
20181,153.120.109.95,TikTok,358.9
20182,153.120.109.95,X,154.8
20183,153.120.109.95,Facebook,182.2
20184,153.120.109.95,YouTube,431.3
20185,19.8.239.10,Instagram,359.0
20186,19.8.239.10,TikTok,393.8
20187,19.8.239.10,Pinterest,125.0
20188,19.8.239.10,YouTube,323.9
20189,19.8.239.10,LinkedIn,185.7
20190,204.125.56.17,WhatsApp,364.0
20191,204.125.56.17,LinkedIn,163.4
20192,204.125.56.17,TikTok,376.6
20193,204.125.56.17,Facebook Messenger,159.3
20194,204.125.56.17,Snapchat,298.5
20195,204.125.56.17,WeChat,97.0
20196,204.125.56.17,Facebook,141.8
20197,132.230.109.67,LinkedIn,90.1
20198,132.230.109.67,Twitch,86.0
20199,235.31.19.53,Snapchat,252.0
20200,235.31.19.53,Pinterest,127.1
20201,235.31.19.53,Facebook Messenger,251.3
20202,235.31.19.53,WhatsApp,275.8
20203,235.31.19.53,WeChat,108.6
20204,235.31.19.53,Facebook,161.8
20205,235.31.19.53,Twitch,124.1
20206,235.31.19.53,X,126.8
20207,202.147.0.251,Instagram,255.5
20208,202.147.0.251,QQ,63.0
20209,202.147.0.251,LinkedIn,175.0
20210,202.147.0.251,Pinterest,101.3
20211,202.147.0.251,Twitch,100.4
20212,202.147.0.251,TikTok,267.3
20213,9.127.7.71,TikTok,371.3
20214,9.127.7.71,X,44.0
20215,141.210.167.210,Facebook,176.0
20216,141.210.167.210,WhatsApp,274.3
20217,141.210.167.210,TikTok,278.7
20218,141.210.167.210,Instagram,407.0
20219,101.27.182.78,YouTube,504.4
20220,101.27.182.78,Twitch,138.2
20221,101.27.182.78,Instagram,322.3
20222,67.66.190.219,LinkedIn,142.2
20223,67.66.190.219,Instagram,247.5
20224,67.66.190.219,Twitch,81.7
20225,67.66.190.219,WhatsApp,317.0
20226,87.173.110.135,LinkedIn,146.3
20227,87.173.110.135,WeChat,95.2
20228,87.173.110.135,Snapchat,149.5
20229,87.173.110.135,Facebook Messenger,161.0
20230,87.173.110.135,Facebook,103.7
20231,87.173.110.135,QQ,40.0
20232,87.173.110.135,YouTube,478.5
20233,168.211.159.216,TikTok,251.8
20234,168.211.159.216,Facebook,127.7
20235,168.211.159.216,Snapchat,202.0
20236,168.211.159.216,QQ,33.1
20237,135.90.124.96,Facebook Messenger,176.3
20238,135.90.124.96,Twitch,127.5
20239,135.90.124.96,YouTube,402.1
20240,135.90.124.96,Facebook,147.2
20241,135.90.124.96,QQ,48.4
20242,135.90.124.96,X,128.7
20243,156.66.49.251,Pinterest,125.1
20244,156.66.49.251,Facebook Messenger,178.1
20245,156.66.49.251,QQ,74.4
20246,156.66.49.251,YouTube,767.8
20247,156.66.49.251,X,109.3
20248,156.66.49.251,Instagram,346.0
20249,156.66.49.251,LinkedIn,170.9
20250,102.213.172.141,Facebook Messenger,157.2
20251,102.213.172.141,WeChat,133.0
20252,102.213.172.141,QQ,38.2
20253,102.213.172.141,X,219.4
20254,102.213.172.141,YouTube,402.6
20255,102.213.172.141,Pinterest,145.6
20256,102.213.172.141,LinkedIn,119.4
20257,102.213.172.141,Facebook,177.0
20258,113.235.60.159,WhatsApp,365.7
20259,113.235.60.159,TikTok,440.2
20260,161.51.37.66,QQ,47.1
20261,161.51.37.66,Pinterest,99.8
20262,161.51.37.66,Facebook Messenger,124.9
20263,141.243.30.127,Snapchat,195.6
20264,173.167.113.176,Twitch,141.0
20265,173.167.113.176,Snapchat,205.7
20266,173.167.113.176,LinkedIn,166.8
20267,173.167.113.176,YouTube,551.0
20268,173.167.113.176,WhatsApp,257.4
20269,173.167.113.176,Instagram,276.5
20270,173.167.113.176,X,165.6
20271,173.167.113.176,Facebook,184.0
20272,150.117.170.143,Instagram,315.9
20273,150.117.170.143,WhatsApp,318.2
20274,150.117.170.143,Facebook,150.2
20275,150.117.170.143,Facebook Messenger,207.6
20276,150.117.170.143,YouTube,562.9
20277,150.117.170.143,QQ,61.0
20278,48.213.87.250,TikTok,247.3
20279,48.213.87.250,YouTube,426.7
20280,48.213.87.250,Facebook,43.2
20281,48.213.87.250,Snapchat,125.3
20282,48.213.87.250,Twitch,77.6
20283,48.213.87.250,LinkedIn,164.0
20284,48.213.87.250,Instagram,215.1
20285,213.179.116.160,YouTube,553.0
20286,213.179.116.160,Facebook Messenger,126.9
20287,213.179.116.160,QQ,72.5
20288,213.179.116.160,TikTok,368.6
20289,19.28.72.149,Facebook Messenger,190.4
20290,19.28.72.149,LinkedIn,151.6
20291,19.28.72.149,Pinterest,94.3
20292,19.28.72.149,WeChat,65.6
20293,19.28.72.149,TikTok,277.5
20294,19.28.72.149,X,131.2
20295,19.28.72.149,Facebook,73.0
20296,19.28.72.149,Instagram,359.6
20297,42.254.249.126,WeChat,102.1
20298,42.254.249.126,X,232.0
20299,124.21.70.44,WeChat,96.4
20300,124.21.70.44,LinkedIn,185.8
20301,124.21.70.44,TikTok,170.9
20302,124.21.70.44,Snapchat,225.0
20303,124.21.70.44,Facebook,94.7
20304,124.21.70.44,X,147.6
20305,124.21.70.44,Twitch,89.0
20306,1.81.17.62,WhatsApp,209.0
20307,1.81.17.62,QQ,45.0
20308,1.81.17.62,WeChat,121.6
20309,43.123.31.105,Facebook,168.7
20310,43.123.31.105,Twitch,121.1
20311,43.123.31.105,LinkedIn,191.4
20312,43.123.31.105,YouTube,518.4
20313,43.123.31.105,TikTok,308.0
20314,43.123.31.105,Instagram,300.3
20315,16.28.109.224,X,181.0
20316,16.28.109.224,LinkedIn,77.5
20317,16.28.109.224,WeChat,69.8
20318,16.28.109.224,Instagram,135.8
20319,16.28.109.224,Facebook,154.2
20320,16.28.109.224,Facebook Messenger,127.0
20321,16.28.109.224,YouTube,723.1
20322,162.109.39.44,Instagram,329.6
20323,162.109.39.44,Snapchat,265.3
20324,162.109.39.44,X,242.7
20325,229.136.192.240,LinkedIn,145.2
20326,195.236.229.92,Facebook Messenger,122.4
20327,195.236.229.92,WeChat,87.2
20328,195.236.229.92,WhatsApp,272.0
20329,195.236.229.92,YouTube,540.5
20330,195.236.229.92,LinkedIn,144.9
20331,195.236.229.92,Instagram,303.6
20332,192.202.42.243,X,84.3
20333,43.58.12.0,WhatsApp,334.7
20334,43.58.12.0,YouTube,538.4
20335,43.58.12.0,TikTok,264.4
20336,43.58.12.0,WeChat,87.2
20337,43.58.12.0,Twitch,84.0
20338,43.58.12.0,Instagram,404.4
20339,43.58.12.0,Snapchat,241.1
20340,43.58.12.0,QQ,68.8
20341,44.224.255.92,Facebook,141.6
20342,44.224.255.92,Instagram,333.1
20343,44.224.255.92,WeChat,157.5
20344,44.224.255.92,Pinterest,117.5
20345,44.224.255.92,WhatsApp,395.0
20346,44.224.255.92,YouTube,518.9
20347,44.224.255.92,Snapchat,182.1
20348,44.224.255.92,TikTok,320.6
20349,172.166.136.10,YouTube,638.3
20350,172.166.136.10,LinkedIn,128.9
20351,111.162.94.178,Facebook,150.0
20352,205.114.145.113,WeChat,107.5
20353,188.18.192.231,LinkedIn,198.4
20354,61.253.16.190,WhatsApp,324.9
20355,61.253.16.190,WeChat,157.6
20356,61.253.16.190,TikTok,149.1
20357,61.253.16.190,Pinterest,87.0
20358,61.253.16.190,Facebook Messenger,86.6
20359,61.253.16.190,Instagram,329.9
20360,61.253.16.190,X,121.0
20361,139.27.77.115,WeChat,109.1
20362,139.27.77.115,LinkedIn,120.5
20363,139.27.77.115,WhatsApp,260.6
20364,139.27.77.115,TikTok,356.3
20365,139.27.77.115,Pinterest,103.1
20366,139.27.77.115,Instagram,337.3
20367,139.27.77.115,Facebook,111.2
20368,139.27.77.115,Facebook Messenger,116.7
20369,112.116.77.70,TikTok,235.6
20370,112.116.77.70,X,134.0
20371,112.116.77.70,YouTube,354.7
20372,112.116.77.70,Facebook Messenger,194.4
20373,112.116.77.70,Twitch,43.9
20374,112.116.77.70,LinkedIn,142.4
20375,112.116.77.70,Facebook,173.5
20376,214.88.154.193,Snapchat,247.4
20377,214.88.154.193,YouTube,402.2
20378,214.88.154.193,QQ,45.5
20379,214.88.154.193,TikTok,278.5
20380,214.88.154.193,X,106.9
20381,185.14.135.122,Instagram,162.6
20382,185.14.135.122,Snapchat,262.4
20383,69.230.172.210,YouTube,628.2
20384,69.230.172.210,Facebook Messenger,160.5
20385,69.230.172.210,TikTok,292.9
20386,69.230.172.210,Pinterest,118.7
20387,69.230.172.210,Facebook,153.2
20388,69.230.172.210,Instagram,249.5
20389,69.230.172.210,LinkedIn,126.9
20390,69.230.172.210,X,184.4
20391,134.201.80.36,Twitch,70.6
20392,134.201.80.36,Snapchat,268.7
20393,134.201.80.36,TikTok,378.4
20394,134.201.80.36,WeChat,37.8
20395,134.201.80.36,QQ,71.5
20396,134.201.80.36,Pinterest,60.1
20397,196.228.225.51,Instagram,208.8
20398,196.228.225.51,Pinterest,113.8
20399,196.228.225.51,WhatsApp,388.8
20400,196.228.225.51,Twitch,87.6
20401,196.228.225.51,Facebook Messenger,147.6
20402,196.228.225.51,WeChat,121.1
20403,196.228.225.51,Facebook,150.3
20404,123.81.31.59,X,147.5
20405,207.249.161.90,TikTok,335.9
20406,207.249.161.90,LinkedIn,160.0
20407,223.165.123.75,WeChat,98.9
20408,223.165.123.75,YouTube,669.2
20409,223.165.123.75,Twitch,121.1
20410,223.165.123.75,LinkedIn,49.1
20411,223.165.123.75,Snapchat,236.7
20412,223.165.123.75,TikTok,235.3
20413,101.242.55.218,WhatsApp,236.1
20414,131.130.20.89,Instagram,366.7
20415,131.130.20.89,WhatsApp,328.6
20416,131.130.20.89,Facebook,186.2
20417,131.130.20.89,Snapchat,265.2
20418,131.130.20.89,WeChat,84.0
20419,131.130.20.89,Twitch,93.2
20420,128.193.143.21,Facebook,210.7
20421,128.193.143.21,Facebook Messenger,140.6
20422,128.193.143.21,X,205.3
20423,38.5.196.186,X,153.6
20424,38.5.196.186,Twitch,136.3
20425,38.5.196.186,Facebook,209.4
20426,38.5.196.186,Instagram,299.2
20427,38.5.196.186,QQ,37.6
20428,38.5.196.186,Pinterest,117.3
20429,38.5.196.186,WeChat,94.1
20430,245.25.254.93,X,135.5
20431,245.25.254.93,Pinterest,94.6
20432,245.25.254.93,WeChat,121.5
20433,245.25.254.93,Snapchat,419.2
20434,153.161.231.184,Pinterest,125.6
20435,153.161.231.184,YouTube,419.4
20436,153.161.231.184,TikTok,372.2
20437,153.161.231.184,Instagram,256.2
20438,100.246.52.182,X,183.7
20439,116.29.122.178,WhatsApp,343.5
20440,116.29.122.178,Pinterest,158.7
20441,116.29.122.178,QQ,34.0
20442,116.29.122.178,TikTok,209.3
20443,116.29.122.178,X,129.8
20444,116.29.122.178,Snapchat,329.3
20445,116.29.122.178,WeChat,148.3
20446,138.164.209.20,TikTok,180.5
20447,138.164.209.20,QQ,46.0
20448,138.164.209.20,Facebook,152.1
20449,138.164.209.20,X,148.8
20450,138.164.209.20,LinkedIn,169.4
20451,138.164.209.20,Instagram,276.5
20452,138.164.209.20,Snapchat,167.4
20453,112.182.183.234,Facebook Messenger,77.3
20454,112.182.183.234,Instagram,136.9
20455,112.182.183.234,LinkedIn,137.2
20456,112.182.183.234,WeChat,135.5
20457,112.182.183.234,YouTube,429.3
20458,112.182.183.234,QQ,68.9
20459,112.182.183.234,Facebook,105.6
20460,112.182.183.234,TikTok,259.3
20461,124.105.76.20,WeChat,130.5
20462,224.44.35.235,Facebook Messenger,257.9
20463,5.203.6.98,LinkedIn,139.1
20464,204.31.5.195,X,115.7
20465,204.31.5.195,Pinterest,62.0
20466,204.31.5.195,TikTok,422.6
20467,204.31.5.195,Twitch,107.1
20468,175.117.208.50,X,210.2
20469,175.117.208.50,Instagram,345.1
20470,187.46.149.182,Facebook Messenger,180.9
20471,187.46.149.182,QQ,54.6
20472,188.191.100.209,YouTube,396.7
20473,188.191.100.209,X,168.1
20474,188.191.100.209,Facebook Messenger,163.8
20475,86.201.241.219,WhatsApp,244.4
20476,86.201.241.219,Snapchat,214.2
20477,86.201.241.219,YouTube,616.8
20478,86.201.241.219,Instagram,423.4
20479,86.201.241.219,Pinterest,74.7
20480,179.108.232.148,Facebook Messenger,96.1
20481,179.108.232.148,WhatsApp,415.7
20482,179.108.232.148,Pinterest,94.0
20483,179.108.232.148,Snapchat,132.3
20484,211.203.17.202,Facebook,78.9
20485,211.203.17.202,YouTube,794.8
20486,211.203.17.202,WeChat,132.5
20487,211.203.17.202,WhatsApp,370.7
20488,211.203.17.202,Instagram,319.9
20489,211.203.17.202,LinkedIn,142.7
20490,74.219.46.129,Instagram,406.9
20491,74.219.46.129,TikTok,294.5
20492,74.219.46.129,Facebook,147.5
20493,74.219.46.129,X,114.7
20494,70.8.78.29,Snapchat,311.0
20495,70.8.78.29,Instagram,210.3
20496,70.8.78.29,LinkedIn,112.7
20497,70.8.78.29,Facebook,72.8
20498,70.8.78.29,TikTok,310.5
20499,70.8.78.29,YouTube,374.2
20500,70.8.78.29,Twitch,84.7
20501,70.8.78.29,Pinterest,142.4
20502,132.130.40.148,WhatsApp,278.5
20503,132.130.40.148,Facebook,151.2
20504,132.130.40.148,Pinterest,116.6
20505,132.130.40.148,QQ,38.6
20506,132.130.40.148,TikTok,217.1
20507,132.130.40.148,X,94.7
20508,132.130.40.148,Facebook Messenger,124.5
20509,184.10.116.203,X,149.0
20510,168.213.218.153,X,131.6
20511,160.37.94.108,Snapchat,276.3
20512,160.37.94.108,WhatsApp,273.6
20513,160.37.94.108,Pinterest,110.5
20514,160.37.94.108,X,193.5
20515,94.2.122.141,WhatsApp,382.0
20516,94.2.122.141,Twitch,50.5
20517,94.2.122.141,QQ,48.8
20518,135.153.154.237,Snapchat,283.4
20519,135.153.154.237,Facebook,166.1
20520,135.153.154.237,Instagram,287.1
20521,135.153.154.237,Pinterest,112.4
20522,135.153.154.237,LinkedIn,112.6
20523,135.153.154.237,X,193.0
20524,196.161.53.123,Pinterest,98.7
20525,87.240.132.21,X,93.6
20526,87.240.132.21,QQ,37.9
20527,134.161.88.153,LinkedIn,161.8
20528,55.97.87.9,Instagram,330.3
20529,55.97.87.9,WhatsApp,235.7
20530,55.97.87.9,LinkedIn,165.8
20531,55.97.87.9,TikTok,300.5
20532,55.97.87.9,Facebook,119.2
20533,55.97.87.9,WeChat,97.9
20534,71.112.182.69,TikTok,344.9
20535,71.112.182.69,Facebook,125.7
20536,71.112.182.69,LinkedIn,117.7
20537,71.112.182.69,WeChat,112.3
20538,71.112.182.69,Facebook Messenger,101.9
20539,71.112.182.69,WhatsApp,231.9
20540,71.112.182.69,Pinterest,69.1
20541,71.112.182.69,Snapchat,397.1
20542,147.242.141.166,Snapchat,194.5
20543,147.242.141.166,Facebook Messenger,177.9
20544,147.242.141.166,Instagram,298.1
20545,101.233.144.117,Twitch,111.3
20546,101.233.144.117,X,183.7
20547,101.233.144.117,TikTok,216.0
20548,101.233.144.117,Pinterest,92.5
20549,101.233.144.117,Snapchat,177.1
20550,101.233.144.117,Facebook Messenger,149.5
20551,101.233.144.117,WhatsApp,181.7
20552,124.212.156.121,WhatsApp,170.2
20553,124.212.156.121,Snapchat,211.1
20554,124.212.156.121,LinkedIn,157.6
20555,103.12.95.128,Twitch,113.9
20556,103.12.95.128,YouTube,636.3
20557,103.12.95.128,QQ,73.6
20558,103.12.95.128,WhatsApp,257.2
20559,103.12.95.128,Snapchat,257.7
20560,103.12.95.128,WeChat,33.1
20561,103.12.95.128,LinkedIn,180.1
20562,65.26.66.80,WeChat,117.2
20563,65.26.66.80,TikTok,381.9
20564,65.26.66.80,X,157.3
20565,50.114.240.160,TikTok,352.1
20566,50.114.240.160,QQ,50.4
20567,50.114.240.160,Facebook Messenger,212.3
20568,50.114.240.160,Facebook,158.1
20569,50.114.240.160,YouTube,486.5
20570,50.114.240.160,LinkedIn,216.6
20571,50.114.240.160,Pinterest,98.6
20572,50.114.240.160,Snapchat,227.2
20573,105.46.118.49,Facebook,125.4
20574,105.46.118.49,TikTok,272.7
20575,105.46.118.49,LinkedIn,99.8
20576,105.46.118.49,Instagram,414.1
20577,105.46.118.49,Pinterest,100.2
20578,133.32.241.7,Snapchat,245.7
20579,133.32.241.7,Twitch,92.8
20580,133.32.241.7,X,163.2
20581,133.32.241.7,WeChat,132.0
20582,133.32.241.7,Instagram,245.0
20583,133.32.241.7,WhatsApp,274.3
20584,132.148.255.237,YouTube,549.5
20585,132.148.255.237,Instagram,242.8
20586,132.148.255.237,LinkedIn,142.9
20587,132.148.255.237,QQ,45.1
20588,132.148.255.237,Twitch,86.3
20589,132.148.255.237,WeChat,101.4
20590,132.148.255.237,TikTok,343.6
20591,107.232.15.247,YouTube,650.3
20592,107.232.15.247,LinkedIn,216.6
20593,107.232.15.247,WhatsApp,305.4
20594,107.232.15.247,Instagram,361.6
20595,107.232.15.247,WeChat,102.3
20596,107.232.15.247,X,171.1
20597,107.232.15.247,Facebook,151.4
20598,209.80.68.80,QQ,45.8
20599,209.80.68.80,Facebook Messenger,149.3
20600,209.80.68.80,WhatsApp,242.7
20601,209.80.68.80,Twitch,111.2
